grade,water_cement_ratio,cement_grade,sand_ratio,manufactured_sand_ratio,stone_powder_content,stone_powder_type,fly_ash_content,slag_content,fineness_modulus,strength_7d,strength_28d,slump,flow
C30,0.519842904015183,42.5,0.4028689468021167,0.5135504960812597,0.06280239381477747,1,0.13392410459899756,0.2257144664522939,2.735325854769559,21.9,34.4,204.0,638.0
C30,0.5092927038619285,42.5,0.3875088750455597,0.5292482171756286,0.0846189022167411,2,0.16635697501056476,0.20479345389059492,2.7738282730839714,26.9,35.9,191.0,550.0
C30,0.5156613234354348,42.5,0.39947445034381596,0.4388182436532932,0.06569678372251592,2,0.13885453654339203,0.261145463456608,2.565245588623739,21.6,35.2,196.0,560.0
C30,0.5410002602805984,42.5,0.4088063746710034,0.5035698409674998,0.07267678700685068,1,0.1586169550309168,0.23913760064845585,2.584588271111111,20.9,30.9,219.0,597.0
C30,0.5303270243186131,42.5,0.4037683864959006,0.38931198600375966,0.0666310526957795,1,0.15382335062351785,0.24617664937648212,2.4904191096672923,23.7,32.5,208.0,637.0
C30,0.46023095493246713,42.5,0.4038101273954876,0.5442418851764125,0.061410123674702055,2,0.15599118682565302,0.20407895883900884,2.4262035316685004,25.3,41.9,167.0,451.0
C30,0.4851699426840448,42.5,0.4142088840964603,0.5550693139264269,0.052138994290943194,1,0.14348102703955112,0.23274855170464184,2.5294364464836243,26.1,39.1,183.0,523.0
C30,0.47273064198614906,42.5,0.39858821109469084,0.5963786946170628,0.05554500403893064,2,0.1969794598634996,0.18399299083283938,2.4733723367717353,25.8,40.3,173.0,478.0
C30,0.5014447783987157,42.5,0.39982943035073376,0.6145439789241032,0.07495469259404529,2,0.13130372227569892,0.22550646864408563,2.6065673517445958,22.5,36.6,194.0,535.0
C30,0.5084602071829041,42.5,0.40966785940787015,0.3667997664037204,0.07569544739852371,1,0.14253487700638034,0.23734186499714743,2.5696657843583104,22.6,35.6,197.0,567.0
C30,0.5023417506819126,42.5,0.40618466841906414,0.5455758831429862,0.06667395548668523,1,0.11362307678536902,0.17978146369105905,2.629281572403518,23.1,36.6,189.0,554.0
C30,0.5102140653085852,42.5,0.39705014701236646,0.6101798634417852,0.0727071332975045,2,0.14091152671851753,0.17755960991035885,2.7125526373140367,21.4,35.4,197.0,588.0
C30,0.530364126519093,42.5,0.40353183120674124,0.5281276636939588,0.058885944556313664,2,0.14557102815720654,0.21025625243983564,2.618775055483424,20.6,32.9,207.0,656.0
C30,0.5375718112360818,42.5,0.39568318307567246,0.35058965917967344,0.08043169427434868,1,0.1301914843301074,0.1758145661616141,2.777950069119594,21.2,31.4,209.0,564.0
C30,0.517400028856548,42.5,0.3815393372991414,0.48817533355454357,0.07841625322511489,2,0.17975940518885522,0.174726841127626,2.497118703901158,24.0,34.0,203.0,547.0
C30,0.4984376499089403,42.5,0.3915716585628634,0.45755980097588506,0.06161691575194032,2,0.15254607314391402,0.21848604994351886,2.637241163160037,23.4,37.4,191.0,552.0
C30,0.4923851466267705,42.5,0.39866716025288784,0.6000842928259208,0.05836605405133631,2,0.14241227847101226,0.25758772152898773,2.643920526231926,23.1,37.7,184.0,474.0
C30,0.5225891554311897,42.5,0.4090996309720477,0.5590845289977942,0.07484340293248759,1,0.12021596052152722,0.18634790703331405,2.6524365612424585,21.7,33.9,200.0,594.0
C30,0.5387954984597012,42.5,0.40529583310316375,0.4174119518016378,0.058893417069480494,2,0.15705222196997162,0.24294777803002837,2.4873727030405126,22.0,32.0,215.0,654.0
C30,0.5316214681089879,42.5,0.394744304311643,0.3493758338545846,0.08722271118871558,2,0.13944383220447976,0.26055616779552027,2.5501530797567336,21.3,32.9,206.0,582.0
C30,0.5059417658078759,42.5,0.4080226459197069,0.6063501609561599,0.06402526907552192,1,0.16359207521355593,0.19318348841575603,2.6439915095416904,24.5,36.2,190.0,592.0
C30,0.49057022717341137,42.5,0.4026730699716332,0.3551354347992799,0.06996043321297762,2,0.1223739113310924,0.20716867612869,2.6603944364833847,26.6,38.0,185.0,554.0
C30,0.513231445291644,42.5,0.39794288372563963,0.5544884046496339,0.084323302481243,1,0.15891199935134384,0.22436210131279244,2.599721885268096,24.6,35.0,201.0,586.0
C30,0.48500587062396205,42.5,0.4039422249573414,0.3603741708346815,0.06662198591413349,2,0.14737018444788422,0.2523128340422954,2.6580113712106184,24.8,39.2,181.0,538.0
C30,0.4615827441077734,42.5,0.39547757568177677,0.3581713005995334,0.06950807445692894,2,0.12308787537104812,0.23734399674742268,2.4483636645817977,26.6,42.0,167.0,432.0
C30,0.5002260784328569,42.5,0.3958247984285375,0.3861114699332317,0.06951030690181755,2,0.14737496972049094,0.2140045430876496,2.597294174443965,23.7,37.1,191.0,567.0
C30,0.4820650661117426,42.5,0.40438546877880227,0.47165235066707967,0.054350075576837825,1,0.14265708199868432,0.25734291800131565,2.5888588770066447,24.0,39.1,176.0,496.0
C30,0.5177977425278002,42.5,0.40205703990495256,0.3569937296590878,0.06478262574882124,1,0.13489465102863166,0.2398907465552218,2.647179851609808,22.9,34.4,198.0,585.0
C30,0.5307593345500454,42.5,0.4037302504516746,0.6179033443906338,0.06573326137542132,1,0.14328449836002327,0.23603718528909434,2.5937582886959243,19.9,32.3,206.0,569.0
C30,0.5285682617010203,42.5,0.41140290565054916,0.5481870730699845,0.08650379054085905,2,0.1503038836356894,0.24969611636431063,2.724222670385183,20.8,32.6,202.0,654.0
C30,0.4711567066824469,42.5,0.40550113305346824,0.5115171024335332,0.08066650172422177,1,0.15706592954419832,0.2429340704558017,2.5188599710870645,26.2,40.4,169.0,450.0
C30,0.46531507212265477,42.5,0.405471578622852,0.42588733459591366,0.05280909332212055,2,0.13672515952254097,0.1713153579962829,2.67776964907055,28.3,41.7,174.0,459.0
C30,0.4944516449075757,42.5,0.4080464116684382,0.5224751139173645,0.08646694293448673,2,0.15872539843755348,0.24127460156244654,2.6376716142575534,23.4,37.8,184.0,469.0
C30,0.5061911037563502,42.5,0.39514555039365673,0.35854542947392576,0.07917793350534107,2,0.1420624300497214,0.2579375699502786,2.422233055350431,24.4,35.7,195.0,607.0
C30,0.46398492675527975,42.5,0.393617610592883,0.5655946968278758,0.07561392636448909,1,0.11236979195130527,0.23522447922791262,2.66293830857667,26.9,42.3,172.0,448.0
C30,0.5079964623458622,42.5,0.41014254546934,0.6343863794227738,0.0550690795698775,2,0.11771579206393867,0.20917373148254936,2.7028059061217995,23.3,36.1,197.0,586.0
C30,0.5167982007882487,42.5,0.4113383049775662,0.5036461935045727,0.07867127876233969,2,0.13257708006524183,0.20474955592704805,2.6648687005263083,24.5,34.5,197.0,609.0
C30,0.5128248206370891,42.5,0.39484610926062236,0.5027825119132194,0.09340315565133957,1,0.15435473786974835,0.24564526213025167,2.7881904060608167,21.5,34.6,198.0,575.0
C30,0.5096502212914495,42.5,0.3951516737254961,0.5006406946846609,0.07915712383943956,1,0.15470431159321757,0.24529568840678243,2.7456456102154445,23.8,35.2,193.0,575.0
C30,0.4800225862244589,42.5,0.410107630179099,0.4678156983464392,0.06746474523490185,2,0.15094305674893846,0.2490569432510616,2.582966489579858,26.4,39.3,184.0,533.0
C30,0.5254086660840919,42.5,0.39767632967756233,0.6784049387206528,0.05658126419203583,2,0.17596006531841138,0.17434482064468276,2.5103537180255375,23.7,33.2,202.0,550.0
C30,0.5118820856086239,42.5,0.40692901033965456,0.6226730620774215,0.06411618307294721,2,0.12775062257518474,0.2194142320248112,2.761796464709219,25.5,35.1,196.0,600.0
C30,0.4973673381121849,42.5,0.39636354742783636,0.39756483971350753,0.05712860732226557,1,0.19267047825635467,0.19594188354586384,2.684531703288797,24.3,37.2,191.0,535.0
C30,0.5325927957114653,42.5,0.4035789644465094,0.3756356799907856,0.07563339656242986,1,0.19055235489448977,0.19116593671013735,2.539649407577359,20.3,32.8,207.0,645.0
C30,0.5159188218715478,42.5,0.3927934125876425,0.5551226065029662,0.06976131178665186,1,0.18463110216042888,0.21536889783957114,2.586856975932614,22.6,34.8,200.0,562.0
C30,0.5308246746494,42.5,0.4120409833518853,0.5123844123027526,0.06681588805851894,1,0.13721044298329116,0.18700185736902739,2.525848587975862,23.0,32.5,210.0,652.0
C30,0.5202468825301749,42.5,0.3976882252982543,0.5292553375721034,0.06037411037097347,2,0.14236718383249808,0.20162806868346872,2.7167930306555648,23.4,34.1,207.0,567.0
C30,0.454752064768933,42.5,0.39952619426405855,0.5205317293231789,0.06658595108466192,2,0.13962346966189354,0.2603765303381065,2.700082882160518,27.6,43.4,167.0,427.0
C30,0.4988731500164676,42.5,0.41011231023729805,0.5273525498596177,0.07054672868822162,2,0.17702603672388167,0.1849524287423531,2.628789447925104,26.1,37.4,190.0,492.0
C30,0.5360467014425653,42.5,0.4052504996255702,0.4122302892354765,0.0643915563473764,1,0.13799759624254124,0.237033273604791,2.6692348170742544,19.3,31.9,214.0,619.0
C30,0.5367262194058604,42.5,0.3890818426676914,0.6033479193915203,0.08969285195944879,2,0.13861072125903223,0.26138927874096785,2.6585291341056934,19.3,31.6,211.0,636.0
C30,0.4731719946454388,42.5,0.404629686163227,0.4785999411324169,0.06386909560927204,2,0.1652823006362138,0.2347176993637862,2.576104427757978,29.7,40.8,176.0,448.0
C30,0.5348510770104073,42.5,0.397434278961301,0.5167251686431239,0.09044528920157799,2,0.18438125304551492,0.21561874695448507,2.568162703863809,21.8,31.9,211.0,620.0
C30,0.47838806450752047,42.5,0.40860763658748067,0.45610258000062787,0.06333591733434588,1,0.15348500391988257,0.2312364742790354,2.714466307490616,27.6,39.4,173.0,501.0
C30,0.4595920689040041,42.5,0.40110116193895856,0.447167703028585,0.06609292996675235,2,0.11822113718053573,0.19563280958375012,2.468698602122897,27.2,41.9,166.0,436.0
C30,0.4885627074485918,42.5,0.40784804872807306,0.5061878269284058,0.07404886092656698,1,0.13721445456322928,0.24770006052310037,2.741275521437327,23.2,38.4,182.0,535.0
C30,0.509143742655689,42.5,0.4055029643120135,0.585592836426241,0.06196154703154097,2,0.15512780556354053,0.2448721944364595,2.7026578874013643,25.3,35.8,194.0,528.0
C30,0.5290167218091937,42.5,0.4015799144906259,0.43583165475387897,0.09478885624248555,2,0.14200621280280998,0.19182438082597528,2.754896440127382,24.8,33.1,206.0,546.0
C30,0.47158231049794275,42.5,0.40105369581189004,0.5963229109838761,0.05770064448702263,2,0.16247273128137898,0.2030056119029058,2.458177656343642,27.8,40.4,170.0,503.0
C30,0.4681838499351831,42.5,0.3943324179073809,0.3860828097897724,0.08552931687318871,2,0.10213392770490959,0.23976002215651482,2.6125407805975933,29.9,41.6,172.0,486.0
C30,0.4659105346984182,42.5,0.41034926693396445,0.5952120895235242,0.08111047829292961,1,0.16239205909895266,0.2178435608110365,2.595856593150268,28.8,41.5,169.0,512.0
C30,0.5079300324641354,42.5,0.4000136934519606,0.49772708612433525,0.07138981058983093,1,0.16732468019974134,0.18657314425903576,2.4757792702651877,26.3,36.0,194.0,531.0
C30,0.5212692178246212,42.5,0.3898043586894009,0.3886810060944263,0.06727721566416268,2,0.15979255317286098,0.24020744682713907,2.695669752622989,24.6,34.0,204.0,609.0
C30,0.4625892278782231,42.5,0.39730120960741416,0.5332870355370524,0.08013066484633356,2,0.14622807008639593,0.16341420988975205,2.5629463379488597,28.7,41.4,170.0,441.0
C30,0.5135592328662844,42.5,0.4058282801864945,0.5319020344582128,0.07685831093533163,1,0.1613095418865438,0.21618950097259468,2.5555130877517795,21.9,35.0,196.0,621.0
C30,0.4914319919959087,42.5,0.3935434639708992,0.5027104272955778,0.06283573493094759,1,0.13695658907014954,0.21932970389559642,2.496186563643987,23.6,37.7,188.0,532.0
C30,0.5171990569823327,42.5,0.3993700820928372,0.6233391995954114,0.05731986473743222,2,0.16407212966743573,0.20281300871781172,2.5628619894585043,25.0,34.0,201.0,572.0
C30,0.4809750047006825,42.5,0.4069293604412202,0.3314569416907185,0.06162627343087509,2,0.19226003412237447,0.18417462418921693,2.617660474264465,28.6,39.2,184.0,500.0
C30,0.513326972183923,42.5,0.409057131076076,0.43845981999746775,0.06120050011661759,2,0.14778213687005937,0.25221786312994066,2.6475253958846308,26.1,35.3,197.0,580.0
C30,0.48988118464437513,42.5,0.388006079346038,0.3918708701539077,0.06968957686719938,2,0.17558471738734238,0.17912595087513108,2.668103281475869,23.2,38.5,186.0,492.0
C30,0.5049231880193392,42.5,0.39319614203046077,0.362656193594844,0.07417427907059922,2,0.14526174246099333,0.19172901065893816,2.708044387192608,26.5,36.4,195.0,604.0
C30,0.5324499115283826,42.5,0.40673149733889097,0.3465870518580838,0.07727500687173479,1,0.14997873388310604,0.24160123016254834,2.6142769340396024,21.6,32.4,206.0,618.0
C30,0.5153732772058728,42.5,0.4003060658345775,0.5524637468040839,0.08073299752403168,2,0.16925506219783895,0.2307449378021611,2.673986344960722,24.7,34.8,199.0,532.0
C30,0.47508370741142764,42.5,0.40784818659921396,0.541144594895583,0.06310892584785496,2,0.14749255840208877,0.2525074415979113,2.73660899518078,25.9,40.3,172.0,468.0
C30,0.5026720570993227,42.5,0.39759863886385866,0.44723185493600576,0.07687899470900944,2,0.12539181321910647,0.2564874321638555,2.6457565164458208,25.8,36.4,194.0,564.0
C30,0.4952134692790042,42.5,0.39813929062766074,0.6714370885212618,0.05983166122226176,2,0.15719249006545427,0.24280750993454575,2.5818251048028342,26.2,37.6,189.0,479.0
C30,0.5214482044516688,42.5,0.39808858250135526,0.6213164262085866,0.05238213678283927,2,0.16156011816757987,0.19287689065187763,2.47922911149336,25.0,33.7,208.0,614.0
C30,0.5148667499011723,42.5,0.3919295570762216,0.3652000264435307,0.07724668230436225,1,0.11897716615608037,0.17415194129783265,2.731764807053348,22.5,34.6,200.0,570.0
C30,0.5425309739048504,42.5,0.40505115124114227,0.4329287573319151,0.06112178937025599,1,0.16811375857452512,0.22254839330373272,2.4502039304396908,22.8,30.6,214.0,688.0
C30,0.4828256925924118,42.5,0.3907260402832706,0.4852589612987795,0.07471504007519882,1,0.177915442400797,0.19898904084889216,2.646453190273662,27.8,39.2,181.0,504.0
C30,0.5128239218545431,42.5,0.4015272449082839,0.4723645118635563,0.08037750401571206,1,0.13515073600615904,0.2407207912734623,2.5433058424573702,24.0,34.9,197.0,582.0
C30,0.49751275050877275,42.5,0.39015709602669335,0.41532589212908444,0.05817918408674579,2,0.12045282321145562,0.2795471767885444,2.5003687891665893,22.7,37.1,186.0,475.0
C30,0.47675150867592714,42.5,0.4100830008686082,0.6040301277547053,0.06452409982749312,1,0.14720149142342448,0.23783273000447486,2.431043979235853,28.5,39.5,173.0,483.0
C30,0.5286154266852701,42.5,0.39828784670163053,0.5674961345615148,0.05546490648924145,1,0.1508464716561561,0.1904253768815207,2.6749797509028905,22.4,33.3,206.0,607.0
C30,0.46235114776201564,42.5,0.3928155158061555,0.35817290231927584,0.07941263805608892,2,0.14513047801458862,0.22542884622099033,2.743042229448713,26.0,42.1,173.0,466.0
C30,0.4713444991026298,42.5,0.40054142295765954,0.5741807336708737,0.07496343941708156,2,0.12481920792490214,0.2314068765456192,2.537277520997492,26.8,41.0,177.0,490.0
C30,0.5232604384363925,42.5,0.3975829779515122,0.4913039037289506,0.06142043038382999,1,0.14179793557226092,0.24027103406763506,2.488050206592074,24.2,33.3,208.0,572.0
C30,0.5262193459046627,42.5,0.4132642827915762,0.6188305367933502,0.06492076759805925,1,0.16572002450500692,0.15853823225957428,2.7035305770699685,24.6,33.0,204.0,584.0
C30,0.5153434606472941,42.5,0.3978709946798798,0.45563809514552234,0.057777698381191255,2,0.10581261002778132,0.19862345759887845,2.490235123839375,23.8,34.6,205.0,616.0
C30,0.4704561461803876,42.5,0.3953884871817088,0.36618045303178676,0.08061019495755854,1,0.1649969437288114,0.15202644964822562,2.4698118051437388,24.7,40.8,170.0,489.0
C30,0.4881535620993046,42.5,0.4039218188297936,0.537045487257218,0.06132867853459914,2,0.13675604596672003,0.26324395403328005,2.561674958402841,24.6,38.8,181.0,484.0
C30,0.4987760330377606,42.5,0.40246281250662075,0.4829353182553003,0.054287745577846255,2,0.1520691673780685,0.2027278091216435,2.609745856850201,26.7,37.3,189.0,520.0
C30,0.4941143699999828,42.5,0.4054713343761581,0.5055737474682348,0.07109142886432367,2,0.10950678557495595,0.24137923347454082,2.59316608394005,25.3,37.5,183.0,481.0
C30,0.5273562922823284,42.5,0.38864389523426446,0.5195305728964867,0.06923914586140349,2,0.1403242009056368,0.23675840103335635,2.539111336641676,22.2,33.4,208.0,607.0
C30,0.5234878535665515,42.5,0.39840194581979127,0.49112199149087016,0.08159665336421708,2,0.14770861045644304,0.252291389543557,2.526545125603664,24.2,33.9,205.0,571.0
C30,0.5125551336932261,42.5,0.3980315306279446,0.6190194062146563,0.055888082717733704,2,0.11726920392997885,0.20119479819250813,2.576170172830697,22.8,35.1,201.0,565.0
C30,0.4729193269934871,42.5,0.4113357530058464,0.45801215155270864,0.06460868831166854,2,0.1702136796220851,0.18612385679903592,2.6481600985679434,30.1,40.3,172.0,481.0
C30,0.4788708670976586,42.5,0.4103230814534045,0.6405659227502174,0.07451843739924394,2,0.15901311176557478,0.24098688823442524,2.666945786845641,26.4,39.3,180.0,507.0
C30,0.4795435148490287,42.5,0.39485754814591323,0.35618777588161543,0.07254685297638228,2,0.14929231786944955,0.15853026041575022,2.7003321376049505,24.2,39.4,183.0,495.0
C30,0.4942258551538519,42.5,0.39337702528498814,0.6514272531659776,0.0633070811712619,1,0.16105215329449307,0.177855804931533,2.389123167497415,24.5,37.8,191.0,521.0
C30,0.532135653113973,42.5,0.41047631560613723,0.6138740087265673,0.05795322843050561,1,0.1535628992684389,0.1892845901061183,2.7288563171497486,23.1,32.0,207.0,647.0
C30,0.4882466350179013,42.5,0.4042435558743116,0.4083262902897347,0.06972418232862237,2,0.15962584145192626,0.21052868624383256,2.6261971924056877,26.2,38.5,184.0,489.0
C30,0.5223843048390131,42.5,0.3969167363598954,0.4399097245961519,0.06666505298567613,1,0.16947066119143753,0.17743391434310285,2.4293113207436887,25.3,33.8,210.0,668.0
C30,0.509184154796971,42.5,0.4041003267729795,0.5694041943707071,0.07476671983793616,2,0.13633951049770313,0.1986797401137288,2.44540497065721,24.8,35.5,201.0,595.0
C30,0.49099760808889487,42.5,0.400582303693824,0.3040086105935835,0.06905001297784588,1,0.15435392198127143,0.24564607801872862,2.772715450777052,26.2,38.0,188.0,551.0
C30,0.4814828538701221,42.5,0.4077759736696463,0.5672042325226571,0.08399269196758227,1,0.16862750205601768,0.189302568586984,2.776340245085786,26.8,39.5,175.0,507.0
C30,0.48192695448050316,42.5,0.40922367624904976,0.4416909783670638,0.074224290506624,1,0.13987156002777615,0.26012843997222385,2.7444290872542796,25.6,39.5,180.0,502.0
C30,0.48249273756461075,42.5,0.40223588995096,0.34617686841268386,0.07854562643405186,2,0.14885458549335973,0.24293642373018282,2.606472407629648,29.0,38.9,181.0,516.0
C30,0.531145639297867,42.5,0.3989830800769,0.5626867822973016,0.07026183216344943,1,0.16414827692413037,0.20333516376706268,2.763691992408294,21.5,32.5,209.0,622.0
